"Data Source","World Development Indicators",

"Last Updated Date","2020-12-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Cabo Verde","CPV","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","501.139260012316","483.128599090821","477.923014113312","461.233851936157","431.24318941065","441.892450582528","602.152790760767","732.567835461913","811.393356434613","807.564830826132","908.0961895607","923.74161278016","1003.94647280985","1339.74421650026","1080.16230391713","1261.1161568512","1269.12057723296","1213.5998405106","1265.19478254039","1408.99960770523","1259.32365602588","1292.20278510801","1401.90373253543","1809.08992549778","2024.27524765788","2099.15748405491","2361.38513425545","3186.82689181153","3721.2509487106","3517.40124546087","3378.25485950035","3740.38909850629","3447.5240412173","3615.97904131099","3588.6740539538","3043.01398430098","3130.96338552381","3292.64575457372","3617.32748873182","3603.78179304514","",
"Costa Rica","CRI","GDP per capita (current US$)","NY.GDP.PCAP.CD","381.36511464301","355.003776917523","334.311814299174","344.355120073064","352.337113722278","372.278942006233","393.479009988359","412.237535962029","442.778595303081","474.794775758949","533.091564923652","568.095547960892","636.905379909813","767.330209590493","816.037262055928","936.33592856878","1122.80972240328","1393.0024110443","1555.53766394503","1734.61498790462","2021.54539611338","1068.50460024027","1032.99864189322","1213.55411983335","1373.93771424982","1432.08491079662","1572.4567033614","1571.29503296922","1558.50744762994","1727.87209777525","1831.00191180894","2238.85364380256","2595.02252246487","2828.13017209785","3016.22434769068","3247.3169868703","3198.54867220364","3375.16634080278","3579.86588383174","3653.55271949338","3772.87001153149","3944.73761278777","4024.65189994852","4129.6327907251","4385.3907193055","4654.8248220098","5201.51409470061","6071.78916451552","6859.07902178333","6760.47751541355","8141.91312675461","9121.93251763187","9913.20995852366","10490.0813312933","10547.1518593556","11299.1355423011","11666.4559107759","11814.6265687665","12112.1344206452","12243.8114267607","",
"Caribbean small states","CSS","GDP per capita (current US$)","NY.GDP.PCAP.CD","448.256203722897","476.900479665025","494.736144594729","516.741972347426","547.950162654643","580.945404297841","621.434192335882","658.352295380899","645.926277707016","695.039413100715","755.144559357994","811.133057128665","925.525688081951","1000.85703469067","1285.48628784875","1485.16533604359","1511.87234461511","1736.74587948484","1759.82567663939","1999.19660168492","2461.64555594252","2683.65764246562","2940.21540745231","2942.7295182485","2778.88223447758","2722.83811943584","2466.30288976526","2633.11510452758","2775.61566931494","2827.69478385701","2997.32366872164","2945.29554260095","2874.37652901676","3078.92245738136","3208.61996453216","3507.90349711236","3799.49531675294","4417.54686192295","4686.45813941677","4933.02782595898","5250.37531330665","5374.08436094789","5600.42397833548","5945.87612012915","6459.59080281483","7255.01156126937","8201.23313958052","9054.86549068759","10225.3866142223","8578.70554780842","9253.21333262735","9920.8920986356","10187.2716141439","10306.6345316741","10376.283588732","10083.9648675967","9518.1838733579","9767.97005850011","10187.2123091569","10500.9719018527","",
"Cuba","CUB","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","653.426503244002","779.724141057318","901.36730417732","1088.12756544109","1223.69108680216","1379.08169487543","1443.30213122851","1472.72958190941","1835.11153638088","2000.2799846174","2021.72422476312","2035.60764206827","2107.93179284867","2224.65326296279","2396.35413962584","2269.8249939123","2378.90955458506","2451.13347591453","2640.92045416403","2572.69047041421","2703.16803909913","2278.20867952349","2057.10340389586","2073.09486493986","2624.75679268486","2794.73726831627","2286.92738187011","2308.14619501185","2331.46564828514","2558.90479373766","2747.09857519438","2837.73801762292","2999.24524433842","3197.13375407632","3395.71205023126","3786.66479540796","4683.5661553675","5208.71607293921","5411.27141824963","5529.67036020975","5730.35477459488","6139.71932965905","6497.32111313561","6837.71289192677","7133.34209494342","7694.01191952409","8060.79588647979","8541.2106734664","8821.81889125004","","",
"Curacao","CUW","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20146.3864122001","20587.397358013","20462.7179539813","20258.0096948833","19951.3279030441","19555.3658492891","19457.5315232205","19573.892645136","19689.13982339","",
"Cayman Islands","CYM","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82783.5927971695","85433.0302798866","85186.7536611033","77399.023280513","73351.75776478","72328.4126065949","72783.3197854203","73515.8962851792","74990.4327442868","76280.4866192809","78465.3573282461","81302.122965073","85975.0247395242","","",
"Cyprus","CYP","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","976.33424476934","1157.41164807939","1476.27154273967","1929.40360692052","2559.25967546587","4232.02293870659","4033.24047772902","4122.78449894301","4091.04849762666","4258.74358947914","4488.28700259453","5642.63147635102","6690.57797489323","7645.62976711711","8038.91424224167","9641.57527301293","9696.09959332362","11310.0719239521","10526.1417696747","11617.6927784249","15261.4105623727","15139.22613332","14234.2443841858","15092.8262545433","15287.919127344","14388.3480609917","14821.4468167502","16093.214611298","20252.2389846021","23792.6213632243","24959.2591697881","26729.3234045802","31244.9262239722","35397.3636837901","32109.2425148579","31023.6383309791","32396.3857437121","28912.1569390403","27729.1926990735","27129.6261211298","23333.7149112129","24532.5190588269","26338.6943443136","28689.7067225792","27858.3709958327","",
"Czech Republic","CZE","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3941.50309406941","2896.60913065504","3372.86542951101","3956.1783495613","4630.55121674353","5824.12129119574","6532.83705470198","6034.48843731935","6489.7036188033","6337.41912037126","6029.03819275358","6637.04165713981","8060.86870292424","9818.56849307488","11749.8526643577","13430.6698955613","15261.7975911138","18466.5479299216","22804.5776774507","19861.6974295256","19960.0684872157","21871.2660754128","19870.8012123403","20133.1691431353","19890.9199056648","17829.6983223668","18575.2320271915","20636.199952435","23415.8436273041","23494.5962002944","",
"Germany","DEU","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","2761.16683289339","3192.13361563743","3809.98144489456","5046.75510305815","5639.07762129679","6236.3588812986","6634.85689909309","7682.95377492882","9482.04284964716","11281.0233245081","12138.3081034267","10209.0731153846","9913.73764159395","9864.3449403866","9313.16941243118","9429.56921688214","13461.8310034147","16677.51078816","17931.2823228876","17764.376445833","22303.9613266628","23357.757725073","26438.2303888417","25522.6295733618","27076.60675014","31658.3493789135","30485.8665482279","26964.0494672673","27289.0593603191","26725.9152182573","23635.9292203977","23607.8828553922","25077.7290759602","30243.5765296979","34044.0536341248","34507.3688142332","36323.4477421822","41587.2128984264","45427.151677489","41485.9016495139","41531.9341978689","46644.776027968","43858.3630551076","46285.7640688407","47959.9932737599","41086.7296737253","42107.5172703074","44552.8193719078","47810.5076706348","46445.2491012508","",
"Djibouti","DJI","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","801.172727261608","","761.470312414935","748.195249198534","725.742532069468","766.1409545474","762.011321733063","777.262329602146","753.520188893783","790.032265170134","789.551769053208","767.500314974148","760.635021178711","755.761693583278","765.856135000962","768.17607674712","780.908222642322","791.389478167512","818.86662978308","863.231612341457","904.729748876566","967.668622919565","1052.72565197384","1223.85686092098","1267.31280083416","1343.26872994437","1451.54297984389","1559.24065068226","2312.72880330353","2464.32784119361","2658.97875260181","2802.19705115707","2914.38385631251","3141.88921873893","3414.92486968779","",
"Dominica","DMA","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","624.631636811103","769.078341978832","734.010524833419","966.681537739774","1090.27328886469","1193.65327609118","1324.66725939451","1478.07166782766","1632.38115548917","1863.45468295146","2113.92715186721","2402.90675309058","2617.77983064863","2860.4315596643","3122.78998241143","3317.90455969692","3466.38608226049","3721.34716533179","3861.17961332454","4120.41840532311","4291.69230704663","4593.71449528891","4750.61215722775","4787.78017069474","4883.7236627966","4771.04092651725","4897.44174988112","5217.230415605","5160.22431361932","5518.39910840448","5952.0566685762","6469.14573799801","6902.85716974119","6967.26665433457","7065.06184677542","6848.3942266793","7016.67647144723","7318.10378289945","7596.43506226258","8080.96862341186","7274.72133332919","7693.87887014414","8110.56851191655","",
"Denmark","DNK","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","2487.13618090884","2700.74628964677","2776.13539044344","3151.13316134695","3464.45515573196","3845.50608879175","4654.29893603922","6119.37022218668","6770.75002682893","7999.11266676484","8787.58972193297","9783.85202151322","11826.0186130503","13751.998948016","13883.8871432732","12081.8010496077","11804.4328880134","11857.8921357231","11562.9190778487","12253.1002141785","17201.0888129674","21340.7278625524","22527.0467265631","21901.054745944","26891.4464489571","27011.3774590051","29569.6603567112","27597.9752286357","29995.5796235479","35351.3654606819","35650.7140860994","32835.9399398833","33368.142415092","33440.7948054204","30743.5476816354","30751.654348268","33228.6935448819","40458.7773986609","46511.5983324305","48799.8256011275","52026.9995142723","58487.0549677696","64322.0635020842","58163.2768762815","58041.3984363385","61753.647131977","58507.5080517852","61191.1937042028","62548.9847332908","53254.8563700916","54663.9983719195","57610.0981801136","61598.5367043936","60170.3426365069","",
"Dominican Republic","DOM","GDP per capita (current US$)","NY.GDP.PCAP.CD","204.11474750958","192.027725260401","234.051629386729","258.595852955478","272.974146237077","229.02367729865","245.987545364814","250.9766941897","254.051857561451","281.377797656778","330.131652636164","360.152229961467","417.919700285503","480.052967973334","583.484188569677","699.602323740237","748.99019479621","848.284789644013","854.648087674359","969.498732059698","1164.95262604095","1273.82343630942","1362.51044452904","1487.27486873879","1831.08530261077","780.385865786157","928.03295214205","865.831368523135","783.035059006897","955.515872780031","991.614424124905","1338.89604486639","1532.90322435677","1733.40045479787","1908.48475473017","2122.79766522244","2293.75524634537","2476.11344064302","2638.34947928777","2653.34401151649","2869.1058607235","2977.43381779078","3110.32509036562","2418.35042168945","2487.32906118066","3932.78656786749","4109.03136285855","4707.79253177572","5087.98536455169","5039.40259582153","5555.38972195611","5913.43207211309","6110.36965236196","6238.13360825277","6608.82810180769","6921.51722848184","7280.88010923336","7609.33879952227","8050.63044036673","8282.11635935324","",
"Algeria","DZA","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","172.245997766356","226.899988804342","238.048532020905","249.883486058815","235.598111822427","253.923650753479","281.925745024389","302.752306734104","336.224855584547","341.388987340498","442.351878193504","554.755124929209","817.988308478181","936.790025769149","1037.60703844052","1192.74388765763","1456.41939597215","1782.69798137911","2202.99736479746","2237.08632490354","2210.30192760168","2312.65561948251","2467.34642199031","2582.87958916856","2757.13052415538","2807.33029744222","2417.3766834056","2215.84755797478","2408.68881482248","1731.61127444317","1776.03667438071","1807.32854846258","1507.86531803627","1452.26944487837","1603.93792062434","1619.80622391421","1596.00371429844","1588.34652183253","1765.02219817503","1740.60701070604","1781.82554584109","2103.38182192144","2609.9528233141","3113.09533085084","3478.71092859121","3946.6644517917","4923.84318504191","3883.13242529774","4479.34171958005","5462.26089723183","5591.21235322404","5498.78409497823","5494.3523360423","4187.50972747204","3945.48208133854","4111.29411013269","4153.73397805915","3973.96407191565","",
"East Asia & Pacific (excluding high income)","EAP","GDP per capita (current US$)","NY.GDP.PCAP.CD","89.6778081137776","78.7564402942868","71.2188646997727","75.1938043204511","85.0872801593709","96.8712331678216","103.148553744533","97.3730517490821","95.7258557849999","104.602122790724","113.461236959633","118.748695193523","131.395723966493","161.583270381088","178.369807018897","196.67884992435","196.159105706469","223.077919611841","212.59311049914","242.411258006558","275.49073514868","289.444703678813","298.65748229765","308.164243560321","329.244840307542","355.095952604926","348.200838645749","337.930457397257","368.321580455243","391.482990707114","412.960840307696","441.45496368799","487.838128401622","528.520433145577","627.611871690135","764.982973152771","868.031478872615","888.492863610086","805.169625847072","876.426303348272","956.670195045752","1008.38127882568","1106.28786662085","1241.64300175938","1428.07041017735","1640.99315464777","1961.17496298151","2461.14773880683","3091.11777091502","3327.91981246545","4005.57170065979","4858.63674323147","5378.90505007494","5891.53524017465","6306.4072904201","6522.74911529277","6612.32723708149","7173.56731526143","7971.67338559114","8222.27687284776","",
"Early-demographic dividend","EAR","GDP per capita (current US$)","NY.GDP.PCAP.CD","154.806241409674","152.346846639397","154.420909577222","159.876608377838","179.164543442579","189.672235997824","182.544893961547","187.199691670976","197.760218586062","215.576003409795","223.763130268884","235.734019593278","252.89094337832","315.505293375673","431.636158585523","451.497806212636","480.625746461496","524.526545053988","567.21032853079","673.316763846401","815.933149483061","887.22222045167","824.665405830315","811.244365312102","784.509681214755","784.724367180519","771.572591872091","756.453836186382","787.348364734967","782.042811669005","896.662556809487","929.50485296253","998.789922637724","1071.57583867006","1101.30977286457","1108.51730964636","1183.84062758525","1241.85417903232","1204.38995478032","1251.43290203913","1338.81287267501","1302.00700559883","1242.61121351384","1359.35795600991","1554.86495062832","1783.19473475789","2006.45634960079","2342.03501467185","2599.82880489418","2464.56067034348","2948.87204282775","3257.34436281621","3366.87046095254","3378.14921264188","3448.53126063778","3302.72912446483","3334.11968835416","3555.34490649832","3585.32218812471","3644.01459793481","",
"East Asia & Pacific","EAS","GDP per capita (current US$)","NY.GDP.PCAP.CD","147.22788245878","147.151034946866","148.503474380532","161.776944807849","181.614486734547","197.569490748015","215.223990464144","227.609158874089","244.793929385992","274.597815130962","315.765791159918","341.960311157366","414.51734809842","534.465577400005","602.272678468251","647.047772026816","699.623611104655","821.210645106731","1020.93198049854","1091.87559517583","1162.77928721378","1262.73509571497","1217.4949209687","1275.4377734352","1346.07190325435","1399.43833167593","1800.72306700412","2080.65025033066","2463.48672793009","2525.94146860904","2599.0745762954","2893.41201031067","3120.37476676218","3446.93056695855","3807.98742732628","4276.20417729569","4073.04060931058","3854.09280575525","3417.91390939832","3779.70921994614","4052.34177606243","3736.23953476684","3765.7916457521","4108.72251973275","4574.64468223264","4848.26678555907","5105.59631628112","5672.59223566441","6498.52736590973","6647.80581075003","7698.06761594724","8861.50906334251","9420.55432849728","9466.30354889193","9703.35376267107","9598.34532806707","9858.04901339385","10467.4430246664","11318.6354877622","11530.1381346129","",
"Europe & Central Asia (excluding high income)","ECA","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2425.72211492358","2326.44749825092","2475.45866571432","2400.13885237136","2200.71933151627","2149.44316724735","1842.1791755225","1965.61580383482","1982.51448209445","2067.1967782894","1914.00835698193","1605.47135087883","1794.54037356746","1774.5213275012","2031.47686989565","2560.5760983153","3392.55080550937","4283.1010703495","5242.02284266483","6724.54534560243","8301.16187220515","6479.03090836839","7794.23315396258","9628.08489901196","10206.4601224832","10748.2150485055","9910.10934999672","7472.89501961602","7058.86171886161","7879.81868059063","8031.86420929148","8133.26084670603","",
"Europe & Central Asia","ECS","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","1031.57365539479","1100.78547039466","1141.46456233843","1251.87694394177","1377.62579420982","1544.69459284655","1836.98985710379","2318.88866939561","2602.03113661977","3015.69376054857","3113.07926859585","3497.56996755112","4258.91167547663","5160.75161080271","5794.80491830043","5123.36154757269","4907.53168370441","4733.82988141703","4523.25312170623","4653.32479381856","6312.71275854621","7752.97666385004","8577.95847961319","8642.04558554527","10521.0957783916","10799.6345294724","11534.0285227292","10555.8016405841","11009.9085627773","12690.7849563176","12930.4532819707","12248.173621023","12546.6696469926","12390.0843707552","11648.0678436856","11762.0539092412","12835.1508635529","15585.6704834794","18114.9101540977","19229.0251693936","20758.6800416711","24167.1517049068","26422.957106346","23145.1432788328","23614.2280637492","26118.7702597316","25075.8450008035","26079.5427953563","26305.7925229878","22554.4672468035","22383.0497887934","23629.1062237995","25215.2719623363","24744.1402883946","",
"Ecuador","ECU","GDP per capita (current US$)","NY.GDP.PCAP.CD","455.461586837328","375.2216257143","315.688244519312","368.629956130748","440.559715276871","455.198078758113","449.920290321545","459.278881380575","450.999787822339","527.900442550973","471.63071953343","440.85736908036","495.535764004719","588.336798309707","970.011438746612","1105.42008099839","1264.91287302125","1493.33135820098","1572.40136018997","1821.04764801474","2238.21484227284","2660.61150307057","2369.95037511126","1988.78732313123","1912.43148704413","1891.56060113359","1648.0158016113","1464.4932435055","1337.8894837854","1390.21311402663","1489.52950926574","1622.20824281116","1688.5050673671","1727.75405759406","2026.11271507456","2132.90696893928","2155.51722947965","2356.37084318401","2293.88973536506","1578.93353632547","1445.27932442901","1894.61516893932","2172.1018772447","2425.85184175715","2691.27808061965","3002.13686727475","3328.88297239765","3567.83643782206","4249.01926210976","4231.61579767847","4633.59035839904","5200.55579014874","5682.04500655353","6056.3308269681","6377.09153014217","6124.49164262072","6060.09332904416","6213.50127649921","6295.93539868079","6183.82382482173","",
"Egypt, Arab Rep.","EGY","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","162.608482996222","168.963224188623","174.862587941817","180.410875649514","193.58598039818","233.013716294986","243.8067877406","257.588729291181","273.698584790361","244.747201960023","301.749358492003","337.774377457271","357.077947806179","358.847727465563","426.346463384197","500.355045249222","498.559115853626","607.281509441716","662.687259997872","708.195762381906","792.82394542907","815.248791614643","778.116827370027","655.06776872875","725.629736322004","765.642046377923","651.077581654641","713.452523933266","777.857709121717","849.452499105263","965.110730046031","1063.33309452077","1208.71990101581","1281.39671994505","1343.551962788","1450.47624243298","1378.20340298422","1191.10325520445","1102.4682750534","1062.15809193398","1186.39342318958","1397.43681729491","1667.31795543021","2044.52785549853","2331.26858151106","2645.96904651925","2791.81079895568","3229.6856303038","3262.65802934248","3379.55850951075","3562.93273506849","3519.87320254259","2444.29031115094","2537.1253654904","3019.20582861756","",
"Euro area","EMU","GDP per capita (current US$)","NY.GDP.PCAP.CD","923.425610828167","1005.2815426679","1106.57160271374","1230.22780815776","1355.99556104071","1468.915148101","1589.45238065743","1714.84510934116","1828.76689298042","2027.73122875924","2237.32462269709","2521.88549483784","3026.07586994893","3903.56984874993","4401.79688833406","5077.5848222581","5275.34523389499","5976.59981801666","7289.07433224365","8793.53008293546","9806.33545709093","8489.92602930342","8197.41007658252","7981.08397165847","7642.64457964818","7836.7920964764","10971.1480533901","13532.3157554029","14833.2097846001","15086.9718967749","18900.3945806209","19541.7317025523","21455.4570676904","19556.6145378733","20587.0283039792","23697.8592021255","23916.6121814645","21810.5997860033","22380.8179876866","22213.1816187379","20165.8326060912","20432.4603204908","22109.1846518183","27134.8776907149","30948.9563727981","31936.1497904881","33767.3020910767","38667.0694135763","42178.2950338263","38423.7564570954","37568.8891536299","40615.3479697679","37599.915754443","39105.1517383111","39858.3739785371","34370.787184202","35147.7422259268","37140.6698528957","40038.5067764355","38984.6859895145","",
"Eritrea","ERI","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","211.331722614841","208.999946733221","239.668734955943","262.23112962306","315.751113694587","312.72624698949","337.887664307275","307.910872511701","308.13378356477","316.823820014563","293.955790897214","334.585442902621","407.769976516575","388.595122631048","415.036599442053","439.832690498933","450.63284030614","595.109987185412","501.355633266246","642.507659063694","","","","","","","","","",
"Spain","ESP","GDP per capita (current US$)","NY.GDP.PCAP.CD","396.392253337614","450.053289246968","520.206131380005","609.487384056513","675.241639141208","774.761609330096","889.659872011529","968.306781765983","950.545740593734","1077.67869994591","1212.28932639401","1362.16552414021","1708.80862877366","2247.55337693219","2749.92466346596","3209.83744506281","3279.31267061507","3627.59066324096","4356.43922031196","5770.21461386463","6208.5780190814","5371.16643640984","5159.70864500142","4478.50028561471","4489.98893854814","4699.65576367274","6513.50328578924","8239.6138016479","9703.1238381095","10681.9712029257","13804.8767869937","14811.9028194881","16112.1889152156","13339.908563675","13415.2870010456","15471.962716535","16109.0843985284","14730.7971752046","15394.3514628249","15715.3322713275","14713.0657111519","15355.7031663439","17025.5319828692","21463.4426577449","24861.2827964413","26419.2968638221","28365.3134896346","32549.9709785513","35366.2596011983","32042.4740786617","30502.7197080776","31636.4463142558","28324.4293363918","29059.5479522321","29461.5503337389","25732.0183647454","26505.3432155204","28170.1678643302","30389.3609902899","29600.3782526602","",
"Estonia","EST","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2681.82065319905","2814.83432849267","3130.80698411582","3376.79474006","3678.15794208319","4087.50330566881","4144.63112371578","4075.97063851071","4509.17820203617","5344.8779350231","7206.16656248758","8912.99219516932","10406.396692326","12631.5680518102","16741.9392266596","18227.1195304476","14794.9711049549","14790.8209234701","17621.5479628944","17534.421349913","19174.1003261509","20367.103161316","17522.230186252","18437.2528207173","20458.4607286705","23170.7073775514","23723.306112848","",
"Ethiopia","ETH","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","203.557017293816","208.342380062533","224.627429667255","205.623782447134","233.218724767578","234.6821931325","242.961585155827","243.735868588398","248.022793923143","254.243256893683","271.394411826541","204.050205321338","165.693196952028","125.549569881947","134.342955536621","145.166903727133","141.508619901766","125.076141078992","119.684067048681","124.460800271762","120.765781959083","111.927223529279","119.490390988672","136.466255552783","162.432726500352","194.687430455118","244.286037152722","326.436826698931","380.569047862885","341.554114905179","354.479575841347","467.077927241718","499.531572059907","566.926466461984","640.541891313682","717.124592933285","768.522307579386","771.523813864476","855.760862280838","",
"European Union","EUU","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","1339.62820341356","1444.85691780908","1536.75043025537","1701.37780470833","1879.71394519572","2114.06508362188","2533.94750518742","3258.89277315243","3667.76596273283","4246.46092550909","4421.38199151367","4983.70144108697","6044.23923840413","7274.49425225007","8101.1861471215","7034.35834908684","6761.53676609226","6560.97862346594","6306.74394016201","6471.09128435063","9023.12187260524","11128.4339333871","12177.539841853","12397.4053445009","15460.1934871532","15964.3596487571","17498.2321790977","15925.3120973763","16829.4561364358","19466.4184799207","19752.4254575431","18088.8318902743","18615.5073169739","18477.2267477159","16909.8732568021","17184.9399433894","18682.1265960109","22922.7515655555","26263.7523479591","27333.0778806266","29070.2382721436","33551.6350502832","36914.3331225459","33362.8238488625","32939.9954041609","35721.5322112679","33159.1110060226","34563.7426260981","35242.1907448323","30469.6243901071","31172.2286448947","33080.9186444207","35733.7160011367","34918.4983749707","",
"Fragile and conflict affected situations","FCS","GDP per capita (current US$)","NY.GDP.PCAP.CD","93.7596601428517","95.5189130881975","102.969919458153","115.681036814861","99.4938475664487","106.728112194197","111.056748357499","105.090306152114","108.296739083676","118.795404279959","140.956899153032","140.008425686594","156.210802055971","186.508603983886","270.716977577733","295.971476108512","339.392737593261","361.87708292996","387.628018813523","474.253435986763","576.803010346553","785.870963585803","732.860302721782","602.505766267456","527.99202808224","527.866773834527","482.94108301218","472.728175352056","487.746543171721","436.311385889983","666.324511953996","671.207010589108","649.101104786322","586.61118660289","550.613131707633","620.888047458703","627.522450744079","683.764200595699","671.821427641172","711.292432043343","816.871301217096","788.253025388438","738.172896924629","765.837459804036","929.398980687204","1133.62858906956","1373.30626452793","1630.58418807984","2050.18157530911","1888.5922310083","2207.77211053519","2188.81069386736","2467.64630373323","2530.41235439061","2694.56371779599","2364.24769660877","2075.89997448139","2055.57360374932","2175.9365406788","2228.25524462277","",
"Finland","FIN","GDP per capita (current US$)","NY.GDP.PCAP.CD","1179.35301099994","1327.427224366","1411.70239818044","1522.3192420995","1707.50393824701","1882.08685764849","2010.21345619725","2034.18904965478","1907.07727217667","2178.03525044982","2465.64481862422","2716.19009222861","3177.64570093734","4173.17304749428","5297.60781739462","6255.54464076423","6739.69071253255","7069.10573825616","7628.81571424906","9332.24526383769","11223.937563528","10926.817966566","10938.122061411","10497.479996566","10833.8662886935","11398.1059531509","14951.0467852887","18571.0599253579","22047.7933222595","23973.2394840041","28364.6450765922","25484.7392935746","22319.059460246","17608.8123902264","20301.333085866","26271.5998141691","25783.4504878611","24691.8728133698","26009.2694886182","26177.3479836441","24285.4668205162","24946.1891891404","26869.6749036293","32855.1326287803","37702.8453762641","39040.2888825052","41188.0936997302","48414.8450929722","53554.0389224673","47293.9928335042","46459.9732548543","51081.9976703127","47710.7902169415","49878.0432444536","50260.2998588958","42784.6983616432","43784.2839622098","46336.6632530127","50030.8773106501","48782.7884755091","",
"Fiji","FJI","GDP per capita (current US$)","NY.GDP.PCAP.CD","285.473560637195","287.2635289804","291.478863452774","296.715117188676","310.809517133428","317.014858851219","316.126492464071","333.262741507321","334.615258618281","357.427188532105","422.386732365336","466.013952657871","583.317691579023","768.69545015019","987.92899180898","1186.67607914446","1182.10218194803","1202.6373853856","1360.78540071535","1640.55427213755","1892.8917191424","1898.40241125965","1786.69935358748","1638.38394085292","1681.69307982327","1603.32987928296","1795.37795308086","1631.94227624764","1535.38645223911","1632.20586594211","1835.12809591767","1881.75411799099","2057.57803286044","2166.23347807519","2384.09574354222","2540.99070957207","2714.56493158452","2641.47786553845","2070.57462416125","2408.73592084818","2076.56878431649","2039.62569721177","2260.25839838475","2837.89224620811","3334.93166669792","3659.57932870842","3747.86071607455","4072.10156984329","4167.67028471654","3362.81655514032","3652.52743714193","4371.45751012411","4591.55578402956","4840.69371615802","5605.5703563549","5390.74525792812","5651.31805482702","6101.03083866498","6317.4878527697","6175.88872032104","",
"France","FRA","GDP per capita (current US$)","NY.GDP.PCAP.CD","1334.69005583825","1428.04548673446","1578.28460367258","1744.64058973424","1909.54123238543","2038.16273394898","2186.47485240446","2343.10422573021","2536.0850645089","2752.0949541112","2857.25217648673","3169.03499181675","3854.55678433954","4969.76391161875","5328.24174650002","6690.57827024394","6866.81828557848","7532.5279280869","9264.77783385334","11179.6312730408","12713.3612480565","11104.9777323235","10496.9298731656","9993.42207408963","9419.69764827399","9763.32861034257","13540.2470824157","16302.4414011249","17679.996995809","17694.3053541732","21793.8426479832","21675.0642485493","23813.7118417151","22380.1039619355","23496.5233222666","26890.2198804535","26871.8290189054","24228.9423508964","24974.2721990005","24673.1989691744","22364.0293943406","22433.5557141945","24177.3351674642","29568.385949668","33741.2651469175","34760.1877663866","36443.6234414411","41508.4339850416","45334.1144358246","41575.4187483737","40638.33400426","43790.7320482019","40874.7035053457","42592.9340943342","43011.2631028417","36638.184929157","37037.3741861219","38812.1610341682","41631.0907389044","40493.9285720456","",
"Faroe Islands","FRO","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24034.2468083717","24125.2558762552","22653.3160466352","24419.7424401392","26732.7904740224","31497.9669213031","35467.1754699443","36205.3705396112","41522.5438571741","47885.6988786829","50866.0810982214","47447.8700366077","48530.2338492813","52083.8891448364","49459.7172338372","54853.6255967876","59440.0307606004","52404.6593331379","56854.102653706","60108.4666887359","64269.7042541028","","",
"Micronesia, Fed. Sts.","FSM","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","1320.86470128614","","","1276.49166714066","1296.96929283499","1355.65581344784","1437.42624153439","1528.54072128015","1682.69717525564","1756.60081468404","1909.25275465525","1909.83683863058","2060.60969598899","2017.47306616446","1904.7409660767","2022.70719355316","2042.47965782466","2171.95024301223","2248.42917525869","2265.88059422592","2295.88965491436","2253.09261430246","2358.28001771429","2406.18291560296","2458.61131323963","2541.40888326589","2721.87035688274","2885.44567636113","3009.19864668922","3131.38671463839","2994.67930442007","2971.45729017367","2906.37678497635","3014.70035839042","3289.70114571277","3568.291015625","","",
