Reverse Proxy Providers,Percentage Top 10,000 Sites
Cloudflare,53.41%
Akamai,21.62%
Amazon CloudFront,18.61%
Fastly,9.09%
Imperva,2.48%
CDNetworks,1.33%
Quantil,1.27%
Sucuri,0.70%
StackPath,0.61%
Qrator,0.55%
ArvanCloud,0.53%
DDoS-Guard,0.51%
Ezoic,0.23%
Project Shield,0.16%
Variti,0.14%
DOSarrest,0.12%
Limelight,0.10%
Yottaa,0.06%
GoCache,0.04%
Link11,0.04%
Tata Communications,0.04%
