56.,DreamHost,0.11%
57.,InMotion,0.11%
58.,GMO Internet Group,0.11%
58.1.,    GMO Internet,0.10%
58.2.,    GMO GlobalSign,0.01%
59.,XServer,0.11%
60.,Serverel,0.11%
61.,team.blue,0.10%
61.1.,    Natro,0.06%
61.2.,    TransIP,0.02%
61.3.,    Simply Transit,0.01%
61.4.,    Signet,0.01%
62.,Pars Online,0.10%
63.,AT&T,0.10%
64.,Equinix,0.10%
65.,First Colo,0.09%
66.,Namecheap,0.08%
67.,FPT,0.08%
68.,Pair Networks,0.08%
69.,Cogent,0.08%
70.,Codero,0.08%
71.,HKBN,0.08%
72.,Turkmentelecom,0.08%
73.,Hostinger,0.07%
74.,A2 Hosting,0.07%
75.,Radore,0.07%
76.,Rostelecom Group,0.07%
76.1.,    Rostelecom,0.06%
76.2.,    RTComm.RU,0.01%
77.,Viettel,0.07%
78.,Cnservers,0.07%
79.,Baidu,0.07%
80.,NetEase,0.07%
81.,Pars Parva System,0.06%
82.,Steadfast,0.06%
83.,RBC Group,0.05%
83.1.,    RU-Center,0.02%
83.2.,    RosBusinessConsulting,0.02%
84.,АО IoT,0.05%
85.,Cogeco Group,0.05%
85.1.,    Aptum,0.05%
86.,InterServer,0.05%
87.,PhoenixNAP,0.05%
88.,MiroHost,0.05%
89.,TierPoint,0.05%
90.,Premier DC,0.05%
91.,Voxility,0.05%
92.,CtrlS,0.05%
93.,Telia Company Group,0.05%
93.1.,    Telia Company,0.02%
93.2.,    Telia Lietuva,0.01%
93.3.,    Telia Latvija,0.01%
94.,UCloud,0.05%
95.,Mihan,0.03%
96.,PrivateSystems,0.03%
97.,QuadraNet,0.03%
98.,Ntirety,0.03%
99.,UpCloud,0.03%
100.,Hostiran,0.03%
101.,Confluence-Networks,0.03%
102.,Flexential,0.03%
103.,Tucows Group,0.03%
103.1.,    Ting,0.02%
103.2.,    Tucows,0.01%
104.,MojoHost,0.03%
105.,Gruppo TIM,0.03%
106.,DEAC,0.03%
107.,Telecom Egypt,0.03%
108.,Cisco,0.03%
109.,Aerotek,0.02%
110.,Beltelecom,0.02%
111.,Xneelo,0.02%
112.,iomart Group,0.02%
112.1.,    iomart,0.02%
113.,Tebyan,0.02%
114.,One.com,0.02%
115.,Masterhost,0.02%
116.,Gandi,0.02%
117.,Exabytes Group,0.02%
117.1.,    Exabytes,0.02%
118.,DGN Teknoloji,0.02%
119.,DHH,0.02%
119.1.,    Seeweb,0.01%
119.2.,    DHH Croatia,0.01%
120.,PS Internet Company,0.02%
121.,Zomro,0.02%
122.,Hostiserver,0.02%
123.,VSHosting,0.02%
124.,Dinahosting,0.02%
125.,GloboTech,0.02%
126.,M247,0.02%
127.,Bezeq Group,0.02%
127.1.,    Bezeq,0.02%
128.,Psychz,0.02%
129.,Cellcom,0.02%
130.,Master Internet,0.02%
131.,Performive,0.02%
132.,Romarg,0.02%
133.,Sharktech,0.02%
134.,Expedient,0.02%
135.,Internet Thailand,0.02%
136.,Casablanca,0.02%
137.,GleSYS,0.02%
138.,SH.cz,0.02%
139.,Kamatera,0.02%
140.,Telecom Algeria,0.02%
141.,Weebly,0.01%
142.,EuroByte,0.01%
143.,ServerCentral,0.01%
144.,CS LoxInfo,0.01%
145.,Serverpars,0.01%
146.,Güzel Hosting,0.01%
147.,Infomaniak,0.01%
148.,20i,0.01%
149.,WPX Hosting,0.01%
150.,NetAngels,0.01%
151.,Isimtescil,0.01%
152.,Hostpro,0.01%
153.,Faraso Samaneh Pasargad,0.01%
154.,CAT Telecom,0.01%
155.,Online data services,0.01%
156.,myLoc,0.01%
157.,ColoCrossing,0.01%
158.,Interneto Vizija,0.01%
159.,Hostland,0.01%
160.,Enartia Group,0.01%
160.1.,    Enartia,0.01%
161.,Netdirekt,0.01%
162.,Rusonyx,0.01%
163.,Locaweb,0.01%
164.,Alchemy,0.01%
165.,Comcast,0.01%
166.,Hostwinds,0.01%
167.,Compubyte,0.01%
168.,Kagoya,0.01%
169.,WebSupport,0.01%
170.,Tiggee,0.01%
171.,TheGigabit,0.01%
172.,EGIHosting,0.01%
173.,PTisp,0.01%
174.,GlobalConnect,0.01%
175.,New World Telecom,0.01%
176.,Enzu,0.01%
177.,Alwaysdata,0.01%
178.,Fly,0.01%
179.,National DC Mongolia,0.01%
180.,ETECSA,0.01%
