1.,Cloudflare,26.28%
2.,Amazon,24.22%
3.,Akamai,5.70%
4.,NS1,2.93%
5.,Google,2.83%
6.,Tencent,2.56%
7.,Alibaba Group,2.52%
7.1.,    Alibaba,1.42%
7.2.,    HiChina,1.11%
8.,Neustar UltraDNS,2.15%
9.,GoDaddy Group,1.58%
9.1.,    GoDaddy,1.49%
9.2.,    Host Europe,0.06%
9.3.,    Media Temple,0.02%
9.4.,    PlusServer,0.01%
10.,DNS Made Easy,1.44%
11.,Oracle Dyn,1.43%
12.,RBC Group,0.85%
12.1.,    RU-Center,0.81%
12.2.,    R01,0.02%
12.3.,    RosBusinessConsulting,0.02%
13.,Microsoft,0.71%
14.,CSC,0.63%
15.,ClouDNS,0.59%
16.,ArvanCloud,0.44%
17.,Namecheap,0.42%
18.,Automattic,0.39%
19.,Newfold Digital,0.35%
19.1.,    Network Solutions,0.12%
19.2.,    Register.com,0.07%
19.3.,    ResellerClub,0.06%
19.4.,    Bluehost,0.04%
19.5.,    BigRock,0.02%
19.6.,    HostGator,0.01%
19.7.,    PublicDomainRegistry,0.01%
19.8.,    Endurance,0.01%
19.9.,    Domain.com,0.01%
20.,United Internet,0.34%
20.1.,    1&1 IONOS,0.19%
20.2.,    InterNetX,0.07%
20.3.,    Strato,0.02%
20.4.,    home.pl,0.02%
20.5.,    World4You,0.02%
20.6.,    Arsys,0.01%
21.,OVH,0.34%
22.,Hetzner,0.29%
23.,Verizon Group,0.29%
23.1.,    Verizon,0.25%
23.2.,    Yahoo,0.05%
24.,DNSimple,0.29%
25.,Internet Initiative Japan,0.27%
26.,Yandex,0.22%
27.,team.blue,0.21%
27.1.,    Register.it,0.12%
27.2.,    Natro,0.04%
27.3.,    TransIP,0.02%
27.4.,    Names.co.uk,0.01%
27.5.,    SuperHosting.BG,0.01%
27.6.,    Amen,0.01%
28.,DigitalOcean,0.21%
29.,Linode,0.21%
30.,Gandi,0.21%
31.,Rackspace,0.21%
32.,IBM,0.21%
33.,Asiatech,0.20%
34.,easyDNS Group,0.19%
34.1.,    easyDNS,0.14%
34.2.,    ZoneEdit,0.05%
35.,GMO Internet Group,0.18%
35.1.,    Onamae,0.08%
35.2.,    GMO Internet,0.05%
35.3.,    GMO Pepabo,0.04%
35.4.,    Lolipop,0.01%
35.5.,    Color Me Shop,0.01%
36.,Aruba Group,0.16%
36.1.,    Aruba,0.16%
37.,Chunghwa Telecom,0.15%
38.,DNS.com,0.15%
39.,AT&T,0.15%
40.,XServer,0.14%
41.,REG.RU,0.13%
42.,Name.com,0.12%
43.,Ezoic,0.12%
44.,VNPT,0.12%
45.,MarkMonitor,0.12%
46.,Tucows Group,0.11%
46.1.,    eNom,0.08%
46.2.,    Tucows,0.02%
47.,Sakura,0.11%
48.,XinNet,0.11%
49.,InMotion,0.08%
50.,Choopa,0.08%
51.,Selectel,0.08%
52.,Internet.BS,0.08%
53.,PA Vietnam,0.07%
54.,XBT Holding,0.07%
54.1.,    Webzilla,0.06%
54.2.,    Fozzy,0.01%
55.,Gabia,0.07%
56.,DDoS-Guard,0.07%
57.,Hostinger,0.06%
58.,FastVPS,0.06%
59.,Scaleway,0.06%
60.,Hurricane Electric,0.06%
61.,NetEase,0.06%
62.,DreamHost,0.05%
63.,A2 Hosting,0.05%
64.,Liquid Web,0.05%
65.,StackPath,0.05%
66.,Sucuri,0.05%
67.,SiteGround,0.04%
68.,MiroHost,0.04%
69.,Prom.ua,0.04%
70.,One.com,0.04%
71.,Enartia Group,0.04%
71.1.,    Top.Host,0.02%
71.2.,    Papaki,0.01%
72.,Pair Networks,0.04%
73.,Hivelocity,0.04%
74.,Total Uptime,0.04%
75.,Cisco,0.04%
76.,Netafraz,0.02%
77.,Mihan,0.02%
78.,Hoster.by,0.02%
79.,NameSilo,0.02%
80.,Cafe24,0.02%
81.,Visma Group,0.02%
81.1.,    Active 24,0.02%
82.,Infomaniak,0.02%
83.,WPX Hosting,0.02%
84.,Hostiran,0.02%
85.,Hostwinds,0.02%
86.,Internet Thailand,0.02%
87.,Liberty Global Group,0.02%
87.1.,    Telenet,0.01%
87.2.,    Virgin Media,0.01%
88.,ironDNS,0.02%
89.,Wix,0.01%
90.,Squarespace,0.01%
91.,Aerotek,0.01%
92.,Contabo,0.01%
93.,Nhan Hoa,0.01%
94.,Masterhost,0.01%
95.,Internet Hosting Center,0.01%
96.,Webempresa,0.01%
97.,cdmon,0.01%
98.,Hostpoint,0.01%
99.,SiteSell,0.01%
100.,Zone Media,0.01%
101.,CSL,0.01%
102.,Mail.Ru,0.01%
103.,CtrlS,0.01%
104.,VSHosting,0.01%
105.,1984 Hosting,0.01%
106.,Telecom Algeria,0.01%
107.,Deninet,0.01%
