Rank,SSL Certificate Authorities,Percentage Top 1,000 Sites
1,DigiCert Group,52.5%
1.1,    DigiCert,51.2%
1.2,    Verisign,1.3%
2,IdenTrust,17.0%
3,GlobalSign,16.2%
4,GoDaddy Group,12.1%
4.1,    Starfield,9.4%
4.2,    GoDaddy,2.9%
5,Sectigo,11.2%
6,Entrust,2.4%
7,Certum,1.2%
8,Secom Trust,1.1%
9,Let’s Encrypt,0.6%
10,WISeKey Group,0.2%
10.1,    QuoVadis,0.2%
11,Deutsche Telekom,0.2%
12,TWCA,0.2%
13,Actalis,0.1%
14,Trustwave,0.1%
15,SwissSign,0.1%
16,Certigna,0.1%
