.com,58.26%
.net,3.76%
.org,2.64%
.ru,2.50%
.jp,2.46%
.cn,2.17%
.in,1.52%
.io,1.28%
.de,0.97%
.ir,0.85%
.fr,0.84%
.gov,0.76%
.au,0.74%
.br,0.74%
.co,0.72%
.kr,0.72%
.tw,0.71%
.edu,0.71%
.tv,0.70%
.az,0.70%
.gr,0.68%
.uk,0.66%
.it,0.66%
.ca,0.62%
.tr,0.54%
.mx,0.54%
.id,0.53%
.pl,0.52%
.es,0.48%
.vn,0.40%
.to,0.40%
.cc,0.38%
.me,0.36%
.sa,0.30%
.ar,0.29%
.ua,0.23%
.cl,0.22%
.ao,0.22%
.pk,0.21%
.za,0.18%
.cz,0.18%
.info,0.17%
.be,0.17%
.sk,0.17%
.hk,0.16%
.sg,0.15%
.app,0.15%
.news,0.15%
.ch,0.14%
.my,0.14%
.kz,0.14%
.il,0.13%
.ng,0.13%
.ma,0.11%
.hr,0.11%
.eu,0.10%
.us,0.10%
.ro,0.10%
.pe,0.10%
.fi,0.10%
.gg,0.10%
.se,0.09%
.at,0.09%
.no,0.09%
.lv,0.09%
.is,0.09%
.nl,0.08%
.th,0.08%
.ae,0.08%
.hu,0.08%
.lk,0.08%
.ph,0.08%
.pt,0.08%
.live,0.08%
.eg,0.08%
.qa,0.08%
.la,0.08%
.xyz,0.07%
.online,0.07%
.ai,0.07%
.dev,0.07%
.finance,0.07%
.ly,0.07%
.im,0.07%
.tm,0.07%
.nz,0.06%
.biz,0.06%
.rs,0.06%
.pro,0.06%
.dk,0.06%
.site,0.06%
.vip,0.06%
.ve,0.06%
.xxx,0.06%
.google,0.06%
.by,0.05%
.top,0.05%
.bd,0.05%
.bg,0.05%
.uz,0.05%
.dz,0.05%
.fm,0.05%
.guru,0.05%
.win,0.05%
.kw,0.05%
.li,0.05%
.ag,0.05%
.рф,0.03%
.ie,0.03%
.lt,0.03%
.am,0.03%
.ee,0.03%
.si,0.03%
.ba,0.03%
.do,0.03%
.one,0.03%
.ws,0.03%
.network,0.03%
.re,0.03%
.so,0.03%
.mg,0.03%
.st,0.03%
.int,0.03%
.sx,0.03%
.desi,0.03%
.club,0.02%
.shop,0.02%
.ke,0.02%
.mk,0.02%
.md,0.02%
.tn,0.02%
.asia,0.02%
.ec,0.02%
.media,0.02%
.digital,0.02%
.al,0.02%
.pw,0.02%
.today,0.02%
.cat,0.02%
.nu,0.02%
.aero,0.02%
.video,0.02%
.press,0.02%
.run,0.02%
.download,0.02%
.cu,0.02%
.party,0.02%
.lol,0.02%
.lc,0.02%
.sbi,0.02%
.su,0.01%
.np,0.01%
.tech,0.01%
.blog,0.01%
.uy,0.01%
.space,0.01%
.mn,0.01%
.world,0.01%
.ga,0.01%
.design,0.01%
.work,0.01%
.cloud,0.01%
.vc,0.01%
.py,0.01%
.name,0.01%
.jo,0.01%
.lu,0.01%
.mu,0.01%
.games,0.01%
.company,0.01%
.pa,0.01%
.wiki,0.01%
.best,0.01%
.kh,0.01%
.zone,0.01%
.care,0.01%
.ninja,0.01%
.services,0.01%
.chat,0.01%
.iq,0.01%
.sh,0.01%
.jobs,0.01%
.mt,0.01%
.trade,0.01%
.cm,0.01%
.ac,0.01%
.page,0.01%
.farm,0.01%
.cam,0.01%
.wtf,0.01%
.email,0.01%
.mm,0.01%
.ink,0.01%
.ovh,0.01%
.eus,0.01%
.moe,0.01%
.pub,0.01%
.training,0.01%
.tube,0.01%
.ms,0.01%
.game,0.01%
.sc,0.01%
.onl,0.01%
.lat,0.01%
.porn,0.01%
.menu,0.01%
.fo,0.01%
.pm,0.01%
.gratis,0.01%
.mil,0.01%
.taipei,0.01%
.town,0.01%
.gl,0.01%
.restaurant,0.01%
.gal,0.01%
.fans,0.01%
.garden,0.01%
.bnpparibas,0.01%
.dhl,0.01%
.bradesco,0.01%
.sncf,0.01%
.kpmg,0.01%
