Amazon,24.59%
Google,5.39%
Alibaba,3.22%
China Telecom,2.22%
OVH,1.94%
Microsoft,1.92%
Hetzner,1.76%
China Unicom,1.38%
Automattic,1.28%
Tencent,1.08%
DigitalOcean,1.03%
Salesforce,0.96%
Verizon Group,0.78%
LeaseWeb Group,0.64%
Asiatech,0.49%
Linode,0.45%
Rackspace,0.45%
Hurricane Electric,0.43%
GoDaddy Group,0.42%
XBT Holding,0.41%
NTT Group,0.39%
Selectel,0.36%
Yandex,0.36%
KT Group,0.31%
Advanced Hosting,0.30%
United Internet,0.28%
IBM,0.28%
China Mobile,0.27%
Sakura,0.26%
Chunghwa Telecom,0.26%
CenturyLink,0.26%
Neustar,0.26%
IDC Frontier,0.25%
Internet Initiative Japan,0.25%
Internap Group,0.24%
Newfold Digital,0.23%
Oracle,0.23%
Squarespace,0.22%
GitHub,0.22%
LG Group,0.19%
CSC,0.19%
Liquid Web,0.18%
VNPT,0.18%
Hivelocity,0.17%
Scaleway,0.17%
Delta Telecom,0.17%
Contabo,0.16%
Choopa,0.16%
Vodafone,0.16%
Deutsche Telekom Group,0.15%
Afranet,0.14%
Zoho,0.14%
REG.RU,0.12%
Aruba Group,0.12%
SK Group,0.12%
DreamHost,0.11%
InMotion,0.11%
GMO Internet Group,0.11%
XServer,0.11%
Serverel,0.11%
team.blue,0.10%
Pars Online,0.10%
AT&T,0.10%
Equinix,0.10%
First Colo,0.09%
Namecheap,0.08%
FPT,0.08%
Pair Networks,0.08%
Cogent,0.08%
Codero,0.08%
HKBN,0.08%
Turkmentelecom,0.08%
Hostinger,0.07%
A2 Hosting,0.07%
Radore,0.07%
Rostelecom Group,0.07%
Viettel,0.07%
Cnservers,0.07%
Baidu,0.07%
NetEase,0.07%
Pars Parva System,0.06%
Steadfast,0.06%
RBC Group,0.05%
АО IoT,0.05%
Cogeco Group,0.05%
InterServer,0.05%
PhoenixNAP,0.05%
MiroHost,0.05%
TierPoint,0.05%
Premier DC,0.05%
Voxility,0.05%
CtrlS,0.05%
Telia Company Group,0.05%
UCloud,0.05%
Mihan,0.03%
PrivateSystems,0.03%
QuadraNet,0.03%
Ntirety,0.03%
UpCloud,0.03%
Hostiran,0.03%
Confluence-Networks,0.03%
Flexential,0.03%
Tucows Group,0.03%
MojoHost,0.03%
Gruppo TIM,0.03%
DEAC,0.03%
Telecom Egypt,0.03%
Cisco,0.03%
Aerotek,0.02%
Beltelecom,0.02%
Xneelo,0.02%
iomart Group,0.02%
Tebyan,0.02%
One.com,0.02%
Masterhost,0.02%
Gandi,0.02%
Exabytes Group,0.02%
DGN Teknoloji,0.02%
DHH,0.02%
PS Internet Company,0.02%
Zomro,0.02%
Hostiserver,0.02%
VSHosting,0.02%
Dinahosting,0.02%
GloboTech,0.02%
M247,0.02%
Bezeq Group,0.02%
Psychz,0.02%
Cellcom,0.02%
Master Internet,0.02%
Performive,0.02%
Romarg,0.02%
Sharktech,0.02%
Expedient,0.02%
Internet Thailand,0.02%
Casablanca,0.02%
GleSYS,0.02%
SH.cz,0.02%
Kamatera,0.02%
Telecom Algeria,0.02%
Weebly,0.01%
EuroByte,0.01%
ServerCentral,0.01%
CS LoxInfo,0.01%
Serverpars,0.01%
Güzel Hosting,0.01%
Infomaniak,0.01%
20i,0.01%
WPX Hosting,0.01%
NetAngels,0.01%
Isimtescil,0.01%
Hostpro,0.01%
Faraso Samaneh Pasargad,0.01%
CAT Telecom,0.01%
Online data services,0.01%
myLoc,0.01%
ColoCrossing,0.01%
Interneto Vizija,0.01%
Hostland,0.01%
Enartia Group,0.01%
Netdirekt,0.01%
Rusonyx,0.01%
Locaweb,0.01%
Alchemy,0.01%
Comcast,0.01%
Hostwinds,0.01%
Compubyte,0.01%
Kagoya,0.01%
WebSupport,0.01%
Tiggee,0.01%
TheGigabit,0.01%
EGIHosting,0.01%
PTisp,0.01%
GlobalConnect,0.01%
New World Telecom,0.01%
Enzu,0.01%
Alwaysdata,0.01%
Fly,0.01%
National DC Mongolia,0.01%
ETECSA,0.01%
