106.2.,    Telia Latvija,0.02%
106.3.,    Telia Lietuva,0.01%
107.,Platform.sh,0.06%
108.,Claranet,0.06%
109.,NFOrce Entertainment,0.06%
110.,RBC Group,0.05%
110.1.,    RU-Center,0.02%
110.2.,    RosBusinessConsulting,0.02%
111.,Cloudways,0.05%
112.,Bigcommerce,0.05%
113.,Tilda,0.05%
114.,InterServer,0.05%
115.,Ntirety,0.05%
116.,TierPoint,0.05%
117.,MiroHost,0.05%
118.,Premier DC,0.05%
119.,QuadraNet,0.05%
120.,UpCloud,0.05%
121.,CtrlS,0.05%
122.,MojoHost,0.05%
123.,Swisscom Group,0.05%
123.1.,    Fastweb,0.03%
123.2.,    Swisscom,0.01%
124.,Voxility,0.05%
125.,Accretive,0.05%
126.,Virtual Systems,0.05%
127.,ServerStack,0.05%
128.,Cisco,0.05%
129.,PrivateSystems,0.03%
130.,Viettel,0.03%
131.,Steadfast,0.03%
132.,Gandi,0.03%
133.,Hostiran,0.03%
134.,Flexential,0.03%
135.,ServerCentral,0.03%
136.,Psychz,0.03%
137.,Hostwinds,0.03%
138.,Sharktech,0.03%
139.,Internet Thailand,0.03%
140.,Gainet,0.03%
141.,Colt,0.03%
142.,Kazakhtelecom Group,0.03%
142.1.,    Kazakhtelecom,0.03%
143.,Eurofiber Group,0.03%
143.1.,    Avenir Télématique,0.03%
144.,Grupo GTD,0.03%
144.1.,    Gtd Teleductos,0.03%
145.,Teléfonos de México,0.03%
146.,Gruppo TIM,0.03%
147.,WebNX,0.03%
148.,Noris network,0.03%
149.,Mail.Ru,0.03%
150.,Ning,0.03%
151.,Servebolt,0.03%
152.,Telecom Egypt,0.03%
153.,Atos Group,0.03%
153.1.,    Atos,0.03%
154.,RebelMouse,0.03%
155.,Maxihost,0.03%
156.,Apple,0.03%
157.,Mihan,0.02%
158.,Xneelo,0.02%
159.,Duda,0.02%
160.,Tebyan,0.02%
161.,WPX Hosting,0.02%
162.,One.com,0.02%
163.,20i,0.02%
164.,Masterhost,0.02%
165.,Enartia Group,0.02%
165.1.,    Top.Host,0.02%
166.,Exabytes Group,0.02%
166.1.,    Exabytes,0.02%
167.,DGN Teknoloji,0.02%
168.,FastVPS,0.02%
169.,DHH,0.02%
169.1.,    Seeweb,0.01%
169.2.,    DHH Croatia,0.01%
170.,uKit Group,0.02%
170.1.,    uCoz,0.02%
171.,Hostiserver,0.02%
172.,Confluence-Networks,0.02%
173.,Cafe24,0.02%
174.,Netdirekt,0.02%
175.,GloboTech,0.02%
176.,Dinahosting,0.02%
177.,VSHosting,0.02%
178.,Bezeq Group,0.02%
178.1.,    Bezeq,0.02%
179.,M247,0.02%
180.,Comcast,0.02%
181.,Master Internet,0.02%
182.,Atman,0.02%
183.,Romarg,0.02%
184.,Tucows Group,0.02%
184.1.,    Tucows,0.01%
184.2.,    eNom,0.01%
185.,Expedient,0.02%
186.,GigeNET,0.02%
187.,Casablanca,0.02%
188.,KPN Group,0.02%
188.1.,    XS4ALL,0.01%
188.2.,    KPN Internedservices,0.01%
189.,GleSYS,0.02%
190.,SH.cz,0.02%
191.,Liberty Global Group,0.02%
191.1.,    Virgin Media,0.01%
191.2.,    Telenet,0.01%
192.,NetSuite,0.02%
193.,True,0.02%
194.,Irideos,0.02%
195.,Telekomunikasi Indonesia,0.02%
196.,Webglobe-Yegon,0.02%
197.,Swan,0.02%
198.,Neterra,0.02%
199.,DEAC,0.02%
200.,Telecom Algeria,0.02%
201.,Forthnet,0.02%
202.,Biglobe,0.02%
203.,Hewlett-Packard,0.02%
204.,Weebly,0.01%
205.,Aerotek,0.01%
206.,АО IoT,0.01%
207.,Prom.ua,0.01%
208.,CS LoxInfo,0.01%
209.,Hoster.by,0.01%
210.,iomart Group,0.01%
210.1.,    iomart,0.01%
211.,Nexcess,0.01%
212.,Serverpars,0.01%
213.,Infomaniak,0.01%
214.,BanaHosting,0.01%
215.,NetAngels,0.01%
216.,Isimtescil,0.01%
217.,Faraso Samaneh Pasargad,0.01%
218.,CAT Telecom,0.01%
219.,Web Werks,0.01%
220.,Beltelecom,0.01%
221.,PS Internet Company,0.01%
222.,EuroByte,0.01%
223.,GreenGeeks,0.01%
224.,ColoCrossing,0.01%
225.,Rusonyx,0.01%
226.,FirstVDS,0.01%
227.,Jimdo,0.01%
228.,Cellcom,0.01%
229.,Hostpoint,0.01%
230.,Performive,0.01%
231.,Lightspeed,0.01%
232.,Kagoya,0.01%
233.,WebSupport,0.01%
234.,WorldStream,0.01%
235.,SiteSell,0.01%
236.,EGIHosting,0.01%
237.,Tiggee,0.01%
238.,Filanco,0.01%
239.,GlobalConnect,0.01%
240.,WPMU Dev,0.01%
241.,VTEX,0.01%
242.,PTisp,0.01%
243.,Serverius,0.01%
244.,Comvive,0.01%
245.,Profihost,0.01%
246.,A1 Telekom Austria Group,0.01%
246.1.,    A1 Bulgaria,0.01%
247.,Nessus,0.01%
248.,Cincinnati Bell Group,0.01%
248.1.,    CyrusOne,0.01%
249.,Pressidium,0.01%
250.,HopOne,0.01%
251.,Alwaysdata,0.01%
252.,GTT,0.01%
253.,NYI,0.01%
254.,LightEdge,0.01%
255.,GorillaServers,0.01%
256.,OverBlog,0.01%
257.,CITIC Group,0.01%
257.1.,    CITIC Telecom,0.01%
258.,New World Telecom,0.01%
259.,Deninet,0.01%
260.,Kamatera,0.01%
261.,Atlantic Metro,0.01%
262.,Lancom,0.01%
263.,Universo Online,0.01%
264.,Optimum,0.01%
265.,Website Pro,0.01%
266.,Fly,0.01%
267.,Advania,0.01%
268.,National DC Mongolia,0.01%
269.,Prometey,0.01%
270.,Datagroup,0.01%
271.,i3D.net,0.01%
272.,NetCologne,0.01%
273.,Core-Backbone,0.01%
274.,AS33891 Netzbetrieb,0.01%
275.,RackSRV,0.01%
276.,ElCat,0.01%
277.,XinNet,0.01%
278.,SK Communications,0.01%
