1.,Amazon,24.03%
2.,Zendesk,4.79%
3.,Google,4.55%
4.,Alibaba,3.50%
5.,China Telecom,2.39%
6.,WP Engine Group,2.15%
6.1.,    WP Engine,2.03%
6.2.,    Flywheel,0.13%
7.,Microsoft,2.04%
8.,OVH,1.88%
9.,Hetzner,1.68%
10.,Salesforce,1.43%
11.,China Unicom,1.41%
12.,Shopify,1.39%
13.,Automattic Group,1.29%
13.1.,    Automattic,1.22%
13.2.,    Tumblr,0.09%
14.,Tencent,1.12%
15.,DigitalOcean,0.90%
16.,Verizon Group,0.83%
16.1.,    Verizon,0.76%
16.2.,    Yahoo,0.08%
16.3.,    Verizon Media,0.02%
17.,Netlify,0.74%
18.,Webflow,0.60%
19.,LeaseWeb Group,0.56%
19.1.,    LeaseWeb,0.56%
20.,Pantheon,0.55%
21.,CenturyLink,0.54%
22.,HubSpot,0.52%
23.,Asiatech,0.51%
24.,China Mobile,0.51%
25.,XBT Holding,0.50%
25.1.,    Webzilla,0.27%
25.2.,    Servers.com,0.19%
25.3.,    Exepto,0.02%
25.4.,    Fozzy,0.01%
26.,Acquia,0.49%
27.,GoDaddy Group,0.46%
27.1.,    GoDaddy,0.18%
27.2.,    Host Europe,0.13%
27.3.,    PlusServer,0.09%
27.4.,    Media Temple,0.03%
27.5.,    Domainfactory,0.01%
27.6.,    velia.net,0.01%
28.,Rackspace,0.44%
29.,Linode,0.42%
30.,Vercel,0.42%
31.,Hurricane Electric,0.42%
32.,Selectel,0.39%
33.,Newfold Digital,0.36%
33.1.,    Endurance,0.10%
33.2.,    Bluehost,0.09%
33.3.,    HostGator,0.08%
33.4.,    PublicDomainRegistry,0.03%
33.5.,    Network Solutions,0.03%
33.6.,    PowWeb,0.02%
33.7.,    TypePad,0.01%
34.,NTT Group,0.36%
34.1.,    NTT Communications,0.16%
34.2.,    Netmagic,0.14%
34.3.,    NTT PC Communications,0.06%
34.4.,    NTT SmartConnect,0.01%
34.5.,    NTT Docomo,0.01%
35.,KT Group,0.36%
35.1.,    KT Corporation,0.36%
36.,Medium,0.35%
37.,Kinsta,0.33%
38.,Advanced Hosting,0.31%
39.,United Internet,0.30%
39.1.,    1&1 IONOS,0.24%
39.2.,    Strato,0.02%
39.3.,    Fasthosts,0.02%
39.4.,    InterNetX,0.01%
39.5.,    Sedo,0.01%
40.,LG Group,0.30%
40.1.,    LG U+,0.30%
41.,GitHub,0.27%
42.,IBM,0.27%
43.,Yandex,0.26%
44.,Internet Initiative Japan,0.26%
45.,Chunghwa Telecom,0.24%
46.,Telefónica Group,0.24%
46.1.,    Telefónica de España,0.07%
46.2.,    acens,0.05%
46.3.,    Telefónica Brazil,0.03%
46.4.,    Telefónica de Argentina,0.02%
46.5.,    Telefónica Chile,0.02%
46.6.,    Telefonica del Peru,0.01%
46.7.,    Telefonica USA,0.01%
46.8.,    Telefónica Deutschland,0.01%
46.9.,    Telefónica Venezolana,0.01%
47.,IDC Frontier,0.24%
48.,Squarespace,0.23%
49.,Neustar,0.23%
50.,Liquid Web,0.22%
51.,Oracle,0.22%
52.,Internap Group,0.21%
52.1.,    Internap,0.17%
52.2.,    iWeb,0.03%
53.,SK Group,0.21%
53.1.,    SK Broadband,0.18%
53.2.,    SK Holdings C&C,0.01%
53.3.,    SK Telecom,0.01%
54.,Pagely,0.21%
55.,Delta Telecom,0.21%
56.,Sakura,0.19%
57.,VNPT,0.19%
58.,UCloud,0.19%
59.,Heroku,0.18%
60.,Scaleway,0.17%
61.,Hivelocity,0.16%
62.,CSC,0.16%
63.,SiteGround,0.15%
64.,XServer,0.15%
65.,Deutsche Telekom Group,0.15%
65.1.,    T-Systems,0.05%
65.2.,    Slovak Telecom,0.05%
65.3.,    Magyar Telekom,0.03%
65.4.,    Deutsche Telekom,0.01%
65.5.,    T-Mobile,0.01%
66.,Vodafone,0.15%
67.,Zoho,0.15%
68.,Contabo,0.14%
69.,Afranet,0.14%
70.,Zenlayer,0.14%
71.,Choopa,0.13%
72.,Serverel,0.13%
73.,Pars Online,0.11%
74.,Cogent,0.11%
75.,Wix,0.10%
76.,Namecheap,0.10%
77.,GMO Internet Group,0.10%
77.1.,    GMO Internet,0.05%
77.2.,    GMO GlobalSign,0.02%
77.3.,    GMO Pepabo,0.02%
77.4.,    GMO DigiRock,0.01%
78.,Aruba Group,0.10%
78.1.,    Aruba,0.10%
79.,First Colo,0.10%
80.,Hostinger,0.09%
81.,REG.RU,0.09%
82.,InMotion,0.09%
83.,KDDI Group,0.09%
83.1.,    KDDI Corporation,0.09%
84.,Equinix,0.09%
85.,DreamHost,0.08%
86.,Pars Parva System,0.08%
87.,Pair Networks,0.08%
88.,AT&T,0.08%
89.,HKBN,0.08%
90.,Codero,0.08%
91.,NetEase,0.08%
92.,team.blue,0.07%
92.1.,    Natro,0.03%
92.2.,    TransIP,0.01%
92.3.,    Simply Transit,0.01%
92.4.,    Signet,0.01%
93.,A2 Hosting,0.07%
94.,FPT,0.07%
95.,PhoenixNAP,0.07%
96.,Rostelecom Group,0.07%
96.1.,    Rostelecom,0.06%
96.2.,    RTComm.RU,0.01%
97.,QuadraNet,0.07%
98.,Limestone Networks,0.07%
99.,Cnservers,0.07%
100.,Baidu,0.07%
101.,Turkmentelecom,0.07%
102.,Wikimedia,0.07%
103.,RBC Group,0.06%
103.1.,    RU-Center,0.02%
103.2.,    RosBusinessConsulting,0.02%
103.3.,    SpaceWeb,0.01%
104.,Bigcommerce,0.06%
105.,THG Hosting,0.06%
105.1.,    UK-2,0.05%
105.2.,    WestHost,0.01%
105.3.,    Virtual Internet,0.01%
106.,CtrlS,0.06%
107.,Telia Company Group,0.06%
107.1.,    Telia Company,0.02%
107.2.,    Telia Latvija,0.02%
107.3.,    Telia Lietuva,0.01%
108.,Platform.sh,0.06%
109.,NFOrce Entertainment,0.06%
110.,Presslabs,0.06%
111.,Tilda,0.05%
112.,Radore,0.05%
113.,Viettel,0.05%
114.,InterServer,0.05%
115.,TierPoint,0.05%
116.,MiroHost,0.05%
117.,Premier DC,0.05%
118.,Hostiran,0.05%
119.,ServerCentral,0.05%
120.,MojoHost,0.05%
121.,Swisscom Group,0.05%
121.1.,    Fastweb,0.03%
121.2.,    Swisscom,0.01%
122.,Claranet,0.05%
123.,Gainet,0.05%
124.,Gruppo TIM,0.05%
