Reverse Proxy Providers,Percentage Top 10,000 Sites
Cloudflare,53.33%
Akamai,21.80%
Amazon CloudFront,18.65%
Fastly,9.20%
Imperva,2.47%
CDNetworks,1.29%
Quantil,1.27%
Sucuri,0.64%
StackPath,0.62%
Qrator,0.55%
ArvanCloud,0.53%
DDoS-Guard,0.45%
Ezoic,0.25%
Variti,0.16%
Project Shield,0.16%
DOSarrest,0.14%
Limelight,0.10%
Yottaa,0.06%
GoCache,0.04%
Link11,0.04%
Tata Communications,0.04%
