1.,Amazon,24.54%
2.,Google,5.42%
3.,Alibaba,3.21%
4.,China Telecom,2.29%
5.,OVH,1.98%
6.,Microsoft,1.91%
7.,Hetzner,1.78%
8.,China Unicom,1.32%
9.,Automattic,1.20%
10.,DigitalOcean,1.14%
11.,Tencent,1.06%
12.,Salesforce,0.93%
13.,Verizon Group,0.79%
13.1.,    Verizon,0.71%
13.2.,    Yahoo,0.09%
13.3.,    Verizon Media,0.08%
14.,LeaseWeb Group,0.59%
14.1.,    LeaseWeb,0.59%
15.,Asiatech,0.52%
16.,Linode,0.46%
17.,Rackspace,0.46%
18.,Hurricane Electric,0.45%
19.,GoDaddy Group,0.44%
19.1.,    GoDaddy,0.26%
19.2.,    Host Europe,0.09%
19.3.,    PlusServer,0.08%
19.4.,    Media Temple,0.01%
20.,XBT Holding,0.40%
20.1.,    Servers.com,0.20%
20.2.,    Webzilla,0.16%
20.3.,    Exepto,0.03%
21.,NTT Group,0.37%
21.1.,    NTT Communications,0.16%
21.2.,    Netmagic,0.15%
21.3.,    NTT PC Communications,0.06%
21.4.,    NTT SmartConnect,0.01%
21.5.,    NTT Docomo,0.01%
22.,Yandex,0.37%
23.,Selectel,0.35%
24.,KT Group,0.33%
24.1.,    KT Corporation,0.32%
24.2.,    East Telecom,0.01%
25.,Advanced Hosting,0.32%
26.,United Internet,0.30%
26.1.,    1&1 IONOS,0.23%
26.2.,    Strato,0.07%
26.3.,    InterNetX,0.01%
27.,IBM,0.29%
28.,China Mobile,0.28%
29.,CenturyLink,0.27%
30.,Internap Group,0.26%
30.1.,    Internap,0.23%
30.2.,    iWeb,0.05%
31.,Neustar,0.26%
32.,Sakura,0.25%
33.,GitHub,0.25%
34.,Internet Initiative Japan,0.25%
35.,Chunghwa Telecom,0.24%
36.,IDC Frontier,0.24%
37.,Newfold Digital,0.23%
37.1.,    Endurance,0.14%
37.2.,    PublicDomainRegistry,0.05%
37.3.,    Network Solutions,0.05%
38.,Squarespace,0.23%
39.,Oracle,0.23%
40.,Liquid Web,0.20%
41.,CSC,0.20%
42.,LG Group,0.19%
42.1.,    LG U+,0.19%
43.,VNPT,0.18%
44.,Scaleway,0.18%
45.,Vodafone,0.16%
46.,Contabo,0.15%
47.,Choopa,0.15%
48.,Hivelocity,0.15%
49.,Deutsche Telekom Group,0.15%
49.1.,    T-Systems,0.06%
49.2.,    Magyar Telekom,0.03%
49.3.,    Slovak Telecom,0.03%
49.4.,    Deutsche Telekom,0.01%
49.5.,    T-Mobile,0.01%
50.,Delta Telecom,0.15%
51.,REG.RU,0.14%
52.,AT&T,0.14%
53.,Afranet,0.14%
54.,InMotion,0.12%
55.,Aruba Group,0.12%
55.1.,    Aruba,0.12%
56.,Serverel,0.12%
57.,SK Group,0.12%
57.1.,    SK Broadband,0.10%
57.2.,    SK Telecom,0.01%
57.3.,    SK Holdings C&C,0.01%
58.,Zoho,0.12%
59.,team.blue,0.11%
59.1.,    Natro,0.08%
59.2.,    TransIP,0.02%
59.3.,    Signet,0.01%
60.,DreamHost,0.11%
61.,GMO Internet Group,0.11%
61.1.,    GMO Internet,0.10%
61.2.,    GMO GlobalSign,0.01%
62.,Pars Online,0.11%
63.,Equinix,0.11%
64.,Namecheap,0.10%
65.,XServer,0.10%
66.,Rostelecom Group,0.10%
66.1.,    Rostelecom,0.08%
66.2.,    RTComm.RU,0.02%
67.,Pair Networks,0.09%
68.,Cnservers,0.09%
69.,Turkmentelecom,0.09%
70.,FPT,0.08%
71.,First Colo,0.08%
72.,HKBN,0.08%
73.,Hostinger,0.07%
74.,A2 Hosting,0.07%
75.,Radore,0.07%
76.,Cogent,0.07%
77.,Baidu,0.07%
78.,NetEase,0.07%
79.,Viettel,0.06%
80.,Pars Parva System,0.06%
81.,QuadraNet,0.06%
82.,PhoenixNAP,0.06%
83.,CtrlS,0.06%
84.,Performive,0.06%
85.,Codero,0.06%
86.,UCloud,0.06%
87.,Gruppo TIM,0.06%
88.,Cogeco Group,0.05%
88.1.,    Aptum,0.05%
89.,InterServer,0.05%
90.,Steadfast,0.05%
91.,MiroHost,0.05%
92.,Voxility,0.05%
93.,Telia Company Group,0.05%
93.1.,    Telia Company,0.02%
93.2.,    Telia Lietuva,0.01%
93.3.,    Telia Latvija,0.01%
94.,RBC Group,0.03%
94.1.,    RosBusinessConsulting,0.02%
94.2.,    RU-Center,0.01%
95.,Mihan,0.03%
96.,Beltelecom,0.03%
97.,Ntirety,0.03%
98.,TierPoint,0.03%
99.,Premier DC,0.03%
100.,UpCloud,0.03%
101.,Zomro,0.03%
102.,Hostiran,0.03%
103.,Flexential,0.03%
