Amazon,24.54%
Google,5.42%
Alibaba,3.21%
China Telecom,2.29%
OVH,1.98%
Microsoft,1.91%
Hetzner,1.78%
China Unicom,1.32%
Automattic,1.20%
DigitalOcean,1.14%
Tencent,1.06%
Salesforce,0.93%
Verizon Group,0.79%
LeaseWeb Group,0.59%
Asiatech,0.52%
Linode,0.46%
Rackspace,0.46%
Hurricane Electric,0.45%
GoDaddy Group,0.44%
XBT Holding,0.40%
NTT Group,0.37%
Yandex,0.37%
Selectel,0.35%
KT Group,0.33%
Advanced Hosting,0.32%
United Internet,0.30%
IBM,0.29%
China Mobile,0.28%
CenturyLink,0.27%
Internap Group,0.26%
Neustar,0.26%
Sakura,0.25%
GitHub,0.25%
Internet Initiative Japan,0.25%
Chunghwa Telecom,0.24%
IDC Frontier,0.24%
Newfold Digital,0.23%
Squarespace,0.23%
Oracle,0.23%
Liquid Web,0.20%
CSC,0.20%
LG Group,0.19%
VNPT,0.18%
Scaleway,0.18%
Vodafone,0.16%
Contabo,0.15%
Choopa,0.15%
Hivelocity,0.15%
Deutsche Telekom Group,0.15%
Delta Telecom,0.15%
REG.RU,0.14%
AT&T,0.14%
Afranet,0.14%
InMotion,0.12%
Aruba Group,0.12%
Serverel,0.12%
SK Group,0.12%
Zoho,0.12%
team.blue,0.11%
DreamHost,0.11%
GMO Internet Group,0.11%
Pars Online,0.11%
Equinix,0.11%
Namecheap,0.10%
XServer,0.10%
Rostelecom Group,0.10%
Pair Networks,0.09%
Cnservers,0.09%
Turkmentelecom,0.09%
FPT,0.08%
First Colo,0.08%
HKBN,0.08%
Hostinger,0.07%
A2 Hosting,0.07%
Radore,0.07%
Cogent,0.07%
Baidu,0.07%
NetEase,0.07%
Viettel,0.06%
Pars Parva System,0.06%
QuadraNet,0.06%
PhoenixNAP,0.06%
CtrlS,0.06%
Performive,0.06%
Codero,0.06%
UCloud,0.06%
Gruppo TIM,0.06%
Cogeco Group,0.05%
InterServer,0.05%
Steadfast,0.05%
MiroHost,0.05%
Voxility,0.05%
Telia Company Group,0.05%
RBC Group,0.03%
Mihan,0.03%
Beltelecom,0.03%
Ntirety,0.03%
TierPoint,0.03%
Premier DC,0.03%
UpCloud,0.03%
Zomro,0.03%
Hostiran,0.03%
Flexential,0.03%
Tucows Group,0.03%
MojoHost,0.03%
DEAC,0.03%
Telecom Egypt,0.03%
Cisco,0.03%
Weebly,0.02%
PrivateSystems,0.02%
Xneelo,0.02%
iomart Group,0.02%
Tebyan,0.02%
Masterhost,0.02%
Gandi,0.02%
Exabytes Group,0.02%
DGN Teknoloji,0.02%
PS Internet Company,0.02%
Confluence-Networks,0.02%
Hostiserver,0.02%
VSHosting,0.02%
Dinahosting,0.02%
M247,0.02%
Master Internet,0.02%
Psychz,0.02%
Romarg,0.02%
Expedient,0.02%
Casablanca,0.02%
Internet Thailand,0.02%
SH.cz,0.02%
GleSYS,0.02%
Sharktech,0.02%
TimeWeb,0.01%
Aerotek,0.01%
EuroByte,0.01%
PA Vietnam,0.01%
ServerCentral,0.01%
CS LoxInfo,0.01%
One.com,0.01%
Serverpars,0.01%
Infomaniak,0.01%
Güzel Hosting,0.01%
WPX Hosting,0.01%
NetAngels,0.01%
Isimtescil,0.01%
Faraso Samaneh Pasargad,0.01%
CAT Telecom,0.01%
Online data services,0.01%
myLoc,0.01%
DHH,0.01%
Enartia Group,0.01%
ColoCrossing,0.01%
Interneto Vizija,0.01%
Hostland,0.01%
Netdirekt,0.01%
GloboTech,0.01%
Rusonyx,0.01%
Locaweb,0.01%
Bezeq Group,0.01%
Cellcom,0.01%
Comcast,0.01%
Hostwinds,0.01%
Compubyte,0.01%
WebSupport,0.01%
Kagoya,0.01%
Tiggee,0.01%
TheGigabit,0.01%
EGIHosting,0.01%
PTisp,0.01%
New World Telecom,0.01%
GlobalConnect,0.01%
Enzu,0.01%
Alwaysdata,0.01%
Kamatera,0.01%
Telecom Algeria,0.01%
Fly,0.01%
National DC Mongolia,0.01%
ETECSA,0.01%
