1.,DigiCert Group,54.1%
1.1.,    DigiCert,52.7%
1.2.,    Verisign,1.4%
2.,IdenTrust,18.0%
3.,GlobalSign,16.1%
4.,GoDaddy Group,11.3%
4.1.,    Starfield,8.8%
4.2.,    GoDaddy,2.7%
5.,Sectigo,10.6%
6.,Entrust,2.4%
7.,Secom Trust,1.1%
8.,Certum,1.0%
9.,Let’s Encrypt,0.8%
10.,WISeKey Group,0.2%
10.1.,    QuoVadis,0.2%
11.,Deutsche Telekom,0.2%
12.,TWCA,0.2%
13.,Actalis,0.1%
14.,Trustwave,0.1%
