1.,Amazon,22.92%
2.,Zendesk,4.50%
3.,Google,4.21%
4.,Alibaba,3.49%
5.,China Telecom,2.51%
6.,WP Engine Group,2.14%
6.1.,    WP Engine,2.01%
6.2.,    Flywheel,0.12%
7.,OVH,1.98%
8.,Microsoft,1.85%
9.,Hetzner,1.68%
10.,Salesforce,1.40%
11.,Shopify,1.37%
12.,China Unicom,1.25%
13.,Automattic Group,1.20%
13.1.,    Automattic,1.12%
13.2.,    Tumblr,0.09%
14.,Tencent,1.06%
15.,DigitalOcean,0.95%
16.,Verizon Group,0.81%
16.1.,    Verizon,0.77%
16.2.,    Yahoo,0.09%
16.3.,    Verizon Media,0.08%
17.,Netlify,0.69%
18.,Acquia,0.59%
19.,Pantheon,0.54%
20.,LeaseWeb Group,0.52%
20.1.,    LeaseWeb,0.52%
21.,Asiatech,0.52%
22.,Webflow,0.49%
23.,China Mobile,0.49%
24.,HubSpot,0.47%
25.,Hurricane Electric,0.45%
26.,GoDaddy Group,0.44%
26.1.,    GoDaddy,0.21%
26.2.,    Host Europe,0.10%
26.3.,    PlusServer,0.08%
26.4.,    Media Temple,0.02%
26.5.,    Domainfactory,0.01%
26.6.,    velia.net,0.01%
27.,Rackspace,0.44%
28.,CenturyLink,0.44%
29.,Linode,0.43%
30.,KT Group,0.41%
30.1.,    KT Corporation,0.40%
30.2.,    East Telecom,0.01%
31.,XBT Holding,0.38%
31.1.,    Servers.com,0.18%
31.2.,    Webzilla,0.15%
31.3.,    Exepto,0.03%
31.4.,    Fozzy,0.01%
31.5.,    Root.lu,0.01%
32.,NTT Group,0.37%
32.1.,    NTT Communications,0.16%
32.2.,    Netmagic,0.15%
32.3.,    NTT PC Communications,0.06%
32.4.,    NTT SmartConnect,0.01%
32.5.,    NTT Docomo,0.01%
33.,Selectel,0.35%
34.,Medium,0.34%
35.,Vercel,0.33%
36.,Advanced Hosting,0.32%
37.,Newfold Digital,0.31%
37.1.,    Bluehost,0.08%
37.2.,    Endurance,0.06%
